0.0,0.0,0.0,0.0
50.0,4.18947532496e-05,15527.2853565,1.14342278908
100.0,0.000901343099548,65093.9487317,40.7247394261
150.0,0.00681984449104,85571.2628849,252.77543538
200.0,0.0335642397088,89211.7024827,972.265241118
250.0,0.126153500408,89212.7180389,2557.87236839
300.0,0.377740668246,88629.8418298,5221.02728473
350.0,0.940255918351,87968.3512336,9061.36734194
400.0,2.02798619804,87322.2289207,14111.8162544
450.0,3.91700854278,86716.2117303,20364.794541
500.0,6.94225968187,86158.0294146,27788.0300937
550.0,11.493294124,85649.1234419,36334.5089617
600.0,18.0093744853,85188.0724214,45948.8983396
650.0,26.9742970869,84772.0986502,56571.7448822
700.0,38.9112077344,84397.8340707,68142.2259266
750.0,54.3775676878,84061.7312917,80599.9330506
800.0,73.960368696,83760.2872557,93885.9978524
850.0,98.2716546003,83490.1625759,107943.764001
900.0,127.94437853,83248.2410753,122719.143352
950.0,163.628604165,83031.6545674,138160.751038
1000.0,205.98804398,82837.7874179,154219.88599
1050.0,255.696915544,82664.2695313,170850.404071
1100.0,313.437086608,82508.9629967,188008.517931
1150.0,379.895471442,82369.9455707,205652.548496
1200.0,455.761633552,82245.4929347,223742.64653
1250.0,541.725543699,82134.0608929,242240.49818
1300.0,638.475437048,82034.2681914,261109.025095
1350.0,746.69570925,81944.8803383,280312.087394
1400.0,867.064788784,81864.7946142,299814.196049
1450.0,1000.25292122,81793.0263411,319580.240103
1500.0,1146.91980215,81728.6964039,339575.233217
1550.0,1307.71199735,81671.0199783,359764.083576
1600.0,1483.26009253,81619.2963943,380111.390795
1650.0,1674.17552889,81572.9000328,400581.272622
1700.0,1881.04707088,81531.2722066,421137.225871
1750.0,2104.43688674,81493.913899,441742.023497
1800.0,2344.87622646,81460.3792833,462357.65109
1850.0,2602.86069275,81430.269958,482945.285862
1900.0,2878.84512992,81403.2298088,503465.320429
1950.0,3173.23816956,81378.9404378,523877.433647
2000.0,3486.39649651,81357.1170954,544140.709291
2050.0,3818.61892,81337.5050675,564213.806188
2100.0,4170.14036358,81319.8764432,584055.175386
2150.0,4541.12589116,81304.0272316,603623.321847
2200.0,4931.66491879,81289.7748456,622877.116519
2250.0,5341.76577334,81276.9558152,641776.147022
2300.0,5771.35077476,81265.4237525,660281.097472
2350.0,6220.25201089,81255.0475489,678354.155156
2400.0,6688.20791573,81245.7097608,695959.431493
2450.0,7174.86088494,81237.3051747,713063.382314
2500.0,7679.75601597,81229.7395198,729635.226525
2550.0,8202.34100787,81222.9283144,745647.322469
2600.0,8741.9674093,81216.7958412,761075.525015
2650.0,9297.89316759,81211.2742287,775899.488428
2700.0,9869.28641148,81206.30262,790102.878235
2750.0,10455.2305125,81201.8264373,803673.570347
2800.0,11054.730387,81197.7967255,816603.692818
2850.0,11666.7196507,81194.1695511,828889.651683
2900.0,12290.0687309,81190.9054734,840532.034655
2950.0,12923.5936885,81187.96907,851535.470746
3000.0,13566.0655445,81185.328509,861908.374271
3050.0,14216.219944,81182.9551698,871662.668431
3100.0,14872.7669745,81180.8233014,880813.425945
3150.0,15534.4010436,81178.9097176,889378.487529
3200.0,16199.810235,81177.1935327,897378.064783
3250.0,16867.6857682,81175.6559147,904834.311388
3300.0,17536.7309359,81174.279868,911770.901793
3350.0,18205.6692787,81173.0500467,918212.632217
3400.0,18873.2523029,81171.9525823,924185.035018
3450.0,19538.266489,81170.9749323,929714.024259
3500.0,20199.539577,81170.1057458,934825.575943
3550.0,20855.9461166,81169.3347427,939545.446082
3600.0,21506.4122717,81168.6526068,943898.92829
3650.0,22149.9198852,81168.0508901,947910.650948
3700.0,22785.5098218,81167.5219276,951604.41229
3750.0,23412.2846121,81167.0587607,955003.052558
3800.0,24029.4104334,81166.6550689,958128.357954
3850.0,24636.1184633,81166.3051089,961000.995607
3900.0,25231.7056469,81166.0036589,963640.474008
3950.0,25815.5349238,81165.74597,966065.126076
4000.0,26387.0349581,81165.5277215,968292.111006
4050.0,26945.6994206,81165.344981,970337.431924
4100.0,27491.0858672,81165.1941683,972215.965626
4150.0,28022.8142614,81165.0720237,973941.502169
4200.0,28540.5651787,81164.975578,975526.791212
4250.0,29044.0777501,81164.9021268,976983.593896
4300.0,29533.1473707,81164.8492064,978322.737539
4350.0,30007.6232208,81164.8145726,979554.172095
4400.0,30467.4056332,81164.7961812,980687.027085
4450.0,30912.4433424,81164.7921705,981729.667998
4500.0,31342.7306473,81164.8008454,982689.751391
4550.0,31758.3044707,81164.8206631,983574.278909
4600.0,32159.2415374,81164.8502201,984389.646269
4650.0,32545.6554815,81164.8882411,985141.691325
4700.0,32917.693692,81164.9335666,985835.743738
4750.0,33275.534534,81164.9851442,986476.665414
4800.0,33619.3846195,81165.0420199,987068.888861
4850.0,33949.4760019,81165.1033298,987616.455275
4900.0,34266.0634484,81165.1682926,988123.049473
4950.0,34569.4218679,81165.2362026,988592.030974
5000.0,34859.8438358,81165.3064243,989026.462858
5050.0,35137.6371977,81165.3783858,989429.138721
5100.0,35403.1227939,81165.4515743,989802.607124
5150.0,35656.6323122,81165.5255309,990149.193705
5200.0,35898.5062552,81165.5998463,990471.021549
5250.0,36129.0920267,81165.6741567,990770.029794
5300.0,36348.7421426,81165.7481403,991047.990456
5350.0,36557.812576,81165.8215134,991306.523623
