0.0,0.0,0.0,0.0
50.0,2.338338014e-05,3.45367173022e-40,8.00927126632e-05
100.0,0.000525676683594,1.42863848279e-32,0.00177144958368
150.0,0.0029932590084,1.8524119022e-28,0.00986431115795
200.0,0.00990114003977,1.03371979329e-25,0.0321108838353
250.0,0.0245044833623,1.13528274688e-23,0.0785696526686
300.0,0.0506618804284,4.41059906243e-22,0.161078679269
350.0,0.0926950901801,8.87153446842e-21,0.292840385568
400.0,0.155278524136,1.13181529639e-19,0.488094844782
450.0,0.243352422849,1.01570794605e-18,0.761863214931
500.0,0.362054824469,6.92199346296e-18,1.12974672722
550.0,0.51666857126,3.82243958005e-17,1.60777010218
600.0,0.712579966335,1.78128073026e-16,2.21225936893
650.0,0.955246893448,7.24877400294e-16,2.95974761668
700.0,1.25017410304,2.61559300796e-15,3.8669018874
750.0,1.60289447825,8.5152005852e-15,4.95046769979
800.0,2.01895495551,2.5436209409e-14,6.22722728518
850.0,2.50390573302,7.05683653712e-14,7.71396749839
900.0,3.06329244476,1.83489952827e-13,9.42745644794
950.0,3.70265052953,4.50574721706e-13,11.3844265691
1000.0,4.42750122438,1.05166575446e-12,13.6015624541
1050.0,5.24334890064,2.34586645566e-12,16.0954926073
1100.0,6.15567938952,5.02378965161e-12,18.8827840819
1150.0,7.16995906445,1.03696560313e-11,21.9799393116
1200.0,8.29163450151,2.07011111623e-11,25.4033946095
1250.0,9.52613255906,4.00879834732e-11,29.1695198656
1300.0,10.8788607683,7.5501559496e-11,33.2946191245
1350.0,12.3552079456,1.38619752302e-10,37.7949317776
1400.0,13.960544957,2.48653688428e-10,42.6866341694
1450.0,15.7002255685,4.36449953067e-10,47.9858414205
1500.0,17.5795873685,7.50669388395e-10,53.7086094265
1550.0,19.6039527237,1.26701049455e-09,59.8709369163
1600.0,21.7786297232,2.10157210972e-09,66.4887674423
1650.0,24.1089131089,3.4296040933e-09,73.577991297
1700.0,26.6000851859,5.51238189274e-09,81.1544473362
1750.0,29.2574167052,8.73464700053e-09,89.2339246815
1800.0,32.0861677015,1.36565128306e-08,97.8321642615
1850.0,35.0915882872,2.10847405177e-08,106.964860185
1900.0,38.2789194018,3.21700671382e-08,116.647660954
1950.0,41.6533935193,4.85370399157e-08,126.896170516
2000.0,45.2202353067,7.24597425126e-08,137.72594914
2050.0,48.984662238,1.07094261511e-07,149.152514128
2100.0,52.9518851651,1.56785751498e-07,161.191340369
2150.0,57.1271088466,2.27471638599e-07,173.857860728
2200.0,61.5155324362,3.27207726712e-07,187.167466292
2250.0,66.1223499334,4.66844728149e-07,201.135506471
2300.0,70.9527505968,6.60900257969e-07,215.777288951
2350.0,76.011919321,9.2868771716e-07,231.108079511
2400.0,81.3050369799,1.29576704993e-06,247.143101705
2450.0,86.837280746,1.79573553862e-06,263.897536451
2500.0,92.6138243714,2.47253001984e-06,281.386521465
2550.0,98.6398384437,3.38332829866e-06,299.625150594
2600.0,104.920490616,4.60215431689e-06,318.628473042
2650.0,111.460945811,6.22440127462e-06,338.411492483
2700.0,118.266366399,8.37244291614e-06,358.989166079
2750.0,125.341912356,1.12025700401e-05,380.376403397
2800.0,132.692741397,1.49135823541e-05,402.588065229
2850.0,140.324009091,1.97573042118e-05,425.638962324
2900.0,148.240868954,2.60515227744e-05,449.543854027
2950.0,156.44847252,3.4195768461e-05,474.317446839
3000.0,164.9519694,4.46905118846e-05,499.974392887
3050.0,173.756507316,5.81605590927e-05,526.529288314
3100.0,182.867232124,7.53832590516e-05,553.99667159
3150.0,192.289287811,9.73226968745e-05,582.391021752
3200.0,202.02781649,0.000125170810296,611.726756555
3250.0,212.087958362,0.000160396727423,642.018230566
3300.0,222.474851676,0.000204806090976,673.279733174
3350.0,233.193632667,0.000260611685824,705.525486535
3400.0,244.249435481,0.000330517969133,738.769643446
3450.0,255.647392085,0.000417821502486,773.026285154
3500.0,267.392632163,0.000526530069855,808.309419101
3550.0,279.490282997,0.000661504250806,844.632976598
3600.0,291.945469335,0.000828624145549,882.010810447
3650.0,304.763313247,0.00103498674493,920.45669249
3700.0,317.94893396,0.00128913798757,959.984311111
3750.0,331.507447687,0.00160134521313,1000.60726867
3800.0,345.443967439,0.00198391772,1042.3390789
3850.0,359.763602828,0.00245158068181,1085.19316422
3900.0,374.471459844,0.00302191354536,1129.18285303
3950.0,389.572640635,0.00371586076816,1174.32137696
4000.0,405.072243263,0.00455832608363,1220.62186802
4050.0,420.975361447,0.00557886541949,1268.09735583
4100.0,437.287084298,0.00681248833731,1316.76076464
4150.0,454.012496034,0.00830058961749,1366.62491052
4200.0,471.156675687,0.0100920256466,1417.70249837
4250.0,488.724696794,0.0122443567564,1470.00611899
4300.0,506.72162707,0.0148252841032,1523.54824612
4350.0,525.152528077,0.0179142988829,1578.34123351
4400.0,544.022454873,0.0216045844492,1634.39731199
4450.0,563.336455645,0.0260051976697,1691.72858653
4500.0,583.099571334,0.031243568091,1750.34703342
4550.0,603.316835241,0.0374683671423,1810.26449746
4600.0,623.993272625,0.0448527782468,1871.49268923
4650.0,645.133900279,0.0535982413854,1934.04318253
4700.0,666.743726101,0.0639387178773,1997.92741187
4750.0,688.827748641,0.0761455433406,2063.15667021
4800.0,711.390956641,0.0905329611092,2129.74210684
4850.0,734.43832856,0.107464387838,2197.69472557
4900.0,757.974832082,0.127359540385,2267.02538321
4950.0,782.00542361,0.150702500781,2337.74478838
5000.0,806.535047747,0.178050835257,2409.8635008
5050.0,831.568636762,0.210045925361,2483.39193104
5100.0,857.111110044,0.247424594739,2558.34034091
