   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   3.8279414e-29	   2.3883375e-26	   3.8213787e-25	   2.3878847e-22	   3.8198323e-21	   2.3819671e-18	   3.7995097e-17	
   5.7565641e-26	   3.5977238e-23	   5.7561636e-22	   3.5964987e-19	   5.7521651e-18	   3.5838189e-15	   5.7118745e-14	
   2.8928160e-24	   1.8080177e-21	   2.8928566e-20	   1.8081812e-17	   2.8933693e-16	   1.8097295e-13	   2.8983209e-12	
   4.0560923e-23	   2.5353367e-20	   4.0570890e-19	   2.5384328e-16	   4.0670020e-15	   2.5695804e-12	   4.1675536e-11	
   2.9285792e-22	   1.8308781e-19	   2.9304315e-18	   1.8366612e-15	   2.9489764e-14	   1.8957377e-11	   3.1426736e-10	
   1.4133805e-21	   8.8383042e-19	   1.4150636e-17	   8.8910669e-15	   1.4320200e-13	   9.4411815e-11	   1.6166206e-09	
   5.2159104e-21	   3.2627392e-18	   5.2259791e-17	   3.2943936e-14	   5.3280246e-13	   3.6335621e-10	   6.5029839e-09	
   1.5912223e-20	   9.9577469e-18	   1.5957670e-16	   1.0101092e-13	   1.6421541e-12	   1.1691172e-09	   2.2165101e-08	
   4.2142293e-20	   2.6385415e-17	   4.2309820e-16	   2.6915427e-13	   4.4032840e-12	   3.3050881e-09	   6.7412224e-08	
   1.0010130e-19	   6.2710164e-17	   1.0063071e-15	   6.4391848e-13	   1.0612675e-11	   8.4882814e-09	   1.8965515e-07	
   2.1814450e-19	   1.3675131e-16	   2.1962744e-15	   1.4148576e-12	   2.3519617e-11	   2.0278689e-08	   5.0709516e-07	
   4.4333785e-19	   2.7813109e-16	   4.4711061e-15	   2.9024248e-12	   4.8721537e-11	   4.5861315e-08	   1.3171429e-06	
   8.5053188e-19	   5.3403650e-16	   8.5939923e-15	   5.6267886e-12	   9.5499457e-11	   9.9519553e-08	   3.3881884e-06	
   1.5546433e-18	   9.7704630e-16	   1.5741518e-14	   1.0404959e-11	   1.7877876e-10	   2.0948247e-07	   8.7917834e-06	
   2.7269808e-18	   1.7155776e-15	   2.7675693e-14	   1.8485635e-11	   3.2197309e-10	   4.3164818e-07	   2.3448487e-05	
   4.6166425e-18	   2.9075735e-15	   4.6970508e-14	   3.1734124e-11	   5.6107052e-10	   8.7768487e-07	   6.5573062e-05	
   7.5778621e-18	   4.7782629e-15	   7.7307428e-14	   5.2883258e-11	   9.5045890e-10	   1.7741087e-06	   1.9625367e-04	
   1.2105562e-17	   7.6428708e-15	   1.2385538e-13	   8.5870604e-11	   1.5711827e-09	   3.5904400e-06	   6.3964287e-04	
   1.8878599e-17	   1.1935276e-14	   1.9375309e-13	   1.3628832e-10	   2.5425941e-09	   7.3275371e-06	   2.2781673e-03	
