0.0,0.0,0.0,0.0
50.0,2.32817526184e-05,4.6537128538e-36,8.009271342e-05
100.0,0.000523976832841,6.49276314057e-29,0.0017714495839
150.0,0.00298599189244,6.47657681129e-25,0.00986431115297
200.0,0.00988244103695,3.75856471181e-22,0.0321108846106
250.0,0.0244672620489,4.56891501263e-20,0.0785696465299
300.0,0.0505982696509,2.19800314062e-18,0.16107867472
350.0,0.0925967506678,5.43931066222e-17,0.292840381903
400.0,0.155136887803,8.47313351519e-16,0.488094817814
450.0,0.243158900181,9.35739290708e-15,0.761863135497
500.0,0.361800999092,7.82904892289e-14,1.12974666328
550.0,0.516346262689,5.22313308659e-13,1.60777003634
600.0,0.712181362612,2.90876683401e-12,2.21225930862
650.0,0.954764567228,1.39411403802e-11,2.95974742841
700.0,1.24960114657,5.8843384586e-11,3.86690153473
750.0,1.60222457547,2.22729340198e-10,4.95046733659
800.0,2.01818230152,7.67078698573e-10,6.22722693081
850.0,2.50302509352,2.43239679172e-09,7.71396715091
900.0,3.0622991878,7.17166232706e-09,9.42745613559
950.0,3.70154061507,1.98220274329e-08,11.384426293
1000.0,4.42627121811,5.17143589751e-08,13.601562216
1050.0,5.24199597441,1.28100853727e-07,16.0954924074
1100.0,6.15420131862,3.02794402894e-07,18.882783917
1150.0,7.16835422549,6.85926940227e-07,21.9799391811
1200.0,8.28990186459,1.49473030795e-06,25.4033945115
1250.0,9.52427168059,3.14367033478e-06,29.1695197995
1300.0,10.8768717823,6.39962235799e-06,33.2946190932
1350.0,12.3530915531,1.26420053209e-05,37.7949317899
1400.0,13.9583024121,2.42883323231e-05,42.6866342376
1450.0,15.6978586748,4.54745252521e-05,47.9858415912
1500.0,17.5770984701,8.31196158975e-05,53.7086098066
1550.0,19.6013446861,0.000148559193051,59.8709376832
1600.0,21.775905919,0.000260005129422,66.488768892
1650.0,24.1060774098,0.000446185139398,73.5779939452
1700.0,26.5971419566,0.000751639552185,81.1544520792
1750.0,29.2543707928,0.00124430970586,89.2339330369
1800.0,32.0830244269,0.00202624804586,97.8321787501
1850.0,35.0883534393,0.00324851979412,106.964884934
1900.0,38.275599234,0.00513165507321,116.647702624
1950.0,41.6499947457,0.00799335165222,126.896239693
2000.0,45.2167651,0.012285525559,137.726062422
2050.0,48.9811282302,0.0186432583883,149.152697209
2100.0,52.9482954501,0.0279486935988,161.191632534
2150.0,57.1234719841,0.0414134820463,173.858321351
2200.0,61.511857458,0.0606839576149,187.16818411
2250.0,66.1186463506,0.0879738184401,201.136612689
2300.0,70.9490284093,0.126229679338,215.778975591
2350.0,76.0081890303,0.179335406624,231.110624869
2400.0,81.3013096067,0.252361625319,247.146905333
2450.0,86.8335678457,0.351867148629,263.903166784
2500.0,92.6101380566,0.486259280799,281.39478017
2550.0,98.6361914124,0.666219937833,299.63715876
2600.0,104.916896186,0.905204300067,318.645785725
2650.0,111.457417962,1.22001810147,338.436249751
